ref_no|name|pointx_class|feature_easting|feature_northing|pos_accuracy|uprn|topo_toid|topo_toid_version|usrn|usrn_mi|distance|address_detail|street_name|locality|geographic_county|postcode|admin_boundary|telephone_number|url|brand|qualifier_type|qualifier_data|provenance|supply_date
95712852|The Fantasy House|09460660|333644|350107|1|100100941591|osgb1000034858888|4|46904366|1|12.6|2|Mount Street|Wrexham|Clwyd|LL13 8DN|Wrecsam - Wrexham|01978262784|||||118 Information|2025-03-01
48778029|Greggs|09470661|333290.3|350429|1|10023167443|osgb1000034859758|3|46904442|1|10.5|38|Regent Street|Wrexham|Clwyd|LL11 1SA|Wrecsam - Wrexham|01978803202|www.greggs.co.uk|Greggs|||118 Information|2025-03-01
48776823|The Village Bakery Ltd|09470661|327638|352133|1|10070386226|osgb1000034573051|10|46904854|1|77.2|The Bakery|Ruthin Road|Minera, Wrexham|Clwyd|LL11 3RD|Wrecsam - Wrexham|01978720558|www.villagebakery.co.uk||||118 Information|2025-03-01
123130002|F Hinds Ltd|09460659|333786.6|350153.8|1|10023168277|osgb1000000236019755|2|46904618|3|48|24|Eagles Meadow|Wrexham|Clwyd|LL13 8DG|Wrecsam - Wrexham|01978266810|www.fhinds.co.uk|F Hinds|||118 Information|2025-03-01
48782586|Gerrard's|09470661|329093|346359|1|100100885000|osgb1000034655288|4|46911438|1|9|41|Market Street|Rhosllanerchrugog, Wrexham|Clwyd|LL14 2LA|Wrecsam - Wrexham|01978840947||Gerrards Confectioners North Wales Ltd|||118 Information|2025-03-01
48752466|Martin Rees Jeweller & Pawnbroker|09460659|333636|350270|1|100100941562|osgb1000034859000|3|46904079|1|139.6|61|Chester Street|Wrexham|Clwyd|LL13 8BA|Wrecsam - Wrexham|01978266887|www.reesjeweller.co.uk||||118 Information|2025-03-01
168651941|Warren James (Jewellers) Ltd|09460659|333468.3|350325.2|1|100101051697|osgb1000034859417|3|46904293|1|9.4|46|Hope Street|Wrexham|Clwyd|LL11 1BB|Wrecsam - Wrexham|01978358956|www.warrenjames.co.uk/errors/non-uk.cfm|Warren James|||118 Information|2025-03-01
48772353|Jones Brothers|09470669|332191|352042|1|10023171156|osgb1000034814755|8|46900080|1|61.5|Abattoir and Slaughter House|Mold Road|Stansty, Wrexham|Clwyd|LL11 4YF|Wrecsam - Wrexham|01978359001|||||118 Information|2025-03-01
129825716|The Corner Shop|09470669|337290.9|341886.4|1|10070385855|osgb1000035064293|5|46903480|1|15|10|High Street|Overton, Wrexham|Clwyd|LL13 0DT|Wrecsam - Wrexham|01978710279|||||118 Information|2025-03-01
48964919|Iceland|09470667|332020.4|353214.3|1|10010434609|osgb1000034815665|8|46900027|1|90.4||Dodds Lane|Gwersyllt, Wrexham|Clwyd|LL11 4NT|Wrecsam - Wrexham|01978758796|www.iceland.co.uk|Iceland|||118 Information|2025-03-01
48766777|Gerrards Confectionery|09470663|333476|350384|1|100100937957|osgb1000034859400|3|46911477|1|18.4|10|Queen Street|Wrexham|Clwyd|LL11 1AP|Wrecsam - Wrexham|01978364204|||||118 Information|2025-03-01
181101710|Heron Foods|09470667|333255.2|350322.5|1|10013540458|osgb1000041242635|4|46900599|1|72.1|Unit 8b|Island Green|Wrexham|Clwyd|LL13 7LW|Wrecsam - Wrexham|03456037300|heronfoods.com/|Heron Foods|||118 Information|2025-03-01
125709814|Iceland|09470667|333304.1|350255.6|1|10013540450|osgb1000034859858|6|46900599|1|138.2|Unit 12|Island Green|Wrexham|Clwyd|LL13 7LW|Wrecsam - Wrexham|01978501361|www.iceland.co.uk|Iceland|||118 Information|2025-03-01
48801069|Lewis's Farm Shop|09470669|334977.7|344873|1|10023167514|osgb1000002755103586|1|46955626|1|23.4|Lewis Farm Shop Brook Cottage||Eyton, Wrexham|Clwyd|LL13 0SW|Wrecsam - Wrexham|01978780852|www.lewisfarmshop.com||||118 Information|2025-03-01
80837815|Farmfoods Ltd|09470667|334123|349604|1|100100941669|osgb1000034905732|5|46903334|1|21.1|95|Kingsmills Road|Wrexham|Clwyd|LL13 8NN|Wrecsam - Wrexham|01217007160|www.farmfoods.co.uk|Farmfoods|||118 Information|2025-03-01
48743970|T K Maxx Ltd|09460656|332670|351582|1|10013547990|osgb1000034814015|4|46900078|2|43|Plas Coch Retail Park|Plas Coch Road|Wrexham|Clwyd|LL11 2BA|Wrecsam - Wrexham|01978355874|www.tkmaxx.com|T K Maxx|||118 Information|2025-03-01
108273057|Accessories|09460659|335049.7|345296.3|1|10023170154|osgb1000034958611|8|46901109|1|56.2|Unit 6 The Plassey Craft and Retail Centre||Eyton, Wrexham|Clwyd|LL13 0SP|Wrecsam - Wrexham|01978780779|||||118 Information|2025-03-01
151343034|Sandee Worldwide Ltd|09460656|332967.1|356286.1|1|10013542663|osgb1000034816909|4|46903740|1|53.7|Unit 3|Pinfold Lane|Llay Industrial Estate, Llay|Clwyd|LL12 0TU|Wrecsam - Wrexham|01978854802|www.sandeeboxing.com||||118 Information|2025-03-01
146693310|Roman Originals|09460656|333736.5|350176|1|10023168279|osgb1000000236019791|2|46904624|3|48|9|Eagles Meadow|Wrexham|Clwyd|LL13 8DG|Wrecsam - Wrexham|01978313823|www.roman.co.uk|Roman Originals|||118 Information|2025-03-01
109082494|Shoezone Wrexham|09460657|333238.2|350420.9|1|100100938243|osgb1000034859443|3|46904442|1|23.2|37|Regent Street|Wrexham|Clwyd|LL11 1RY|Wrecsam - Wrexham|01978803160|www.shoezone.com|Shoe Zone|||118 Information|2025-03-01
48740855|Bonmarche|09460656|333359.2|350366.1|1|10023167291|osgb1000034859465|4|46904442|1|32.5|9-11|Regent Street|Wrexham|Clwyd|LL11 1SG|Wrecsam - Wrexham|01978362221|www.bonmarche.co.uk|Bonmarche|||118 Information|2025-03-01
48761473|Clarks|09460657|333706.4|350172.4|1|10023167413|osgb1000000236019756|2|46904624|3|17.7|12|Eagles Meadow|Wrexham|Clwyd|LL13 8DG|Wrecsam - Wrexham|01978363775|www.clarks.com/en-gb/|Clarks|||118 Information|2025-03-01
48748136|Claire's UK|09460659|333420|350350|1|100100938099|osgb1000034859407|3|46904293|1|6.8|37|Hope Street|Wrexham|Clwyd|LL11 1BB|Wrecsam - Wrexham|01978363751|www.claires.co.uk|Claire's|||118 Information|2025-03-01
48754580|P W Hale|09460659|333557.5|350281.8|1|10013541907|osgb1000034859148|3|46904255|3|28.2|18-20|Bank Street|Wrexham|Clwyd|LL11 1AH|Wrecsam - Wrexham|01978266370|||||118 Information|2025-03-01
48758605|Deichmann Shoes|09460657|333293|350392|1|100100938265|osgb1000034859452|3|46904442|1|20.5|Ground and First Floors 25|Regent Street|Wrexham|Clwyd|LL11 1RY|Wrecsam - Wrexham|01978264247|www.deichmann.com|Deichmann Shoes|||118 Information|2025-03-01
64209344|Simon Boyd Interiors|09480675|333775|353472|1|10013544917|osgb1000034865561|10|46900040|1|51||Gresford Industrial Park|Gresford, Wrexham|Clwyd|LL12 8LX|Wrecsam - Wrexham|01978854777|www.simonboyd.com|Simon Boyd|||118 Information|2025-03-01
48810257|United Carpets and Beds|09480675|333185.6|350182.7|1|10013548019|osgb1000034859731|3|46904409|1|12.9|10|Pentre Felin|Wrexham|Clwyd|LL13 7NB|Wrecsam - Wrexham|01978366711|www.unitedcarpetsandbeds.com|United Carpets and Beds|||118 Information|2025-03-01
48810268|Rhosddu Carpets & Astons Furniture|09480675|332810.4|352497.2|1|10023168197|osgb1000000235853080|3|46900092|1|42.3|Rhosddu Carpets and Astons|Rhosddu Industrial Estate|Old Rhosrobin, Wrexham|Clwyd|LL11 4YL|Wrecsam - Wrexham|01978265050|www.astonsfurniture.co.uk||||118 Information|2025-03-01
48819151|D J Carpets|09480675|333651.6|350356.6|1|10070385131|osgb1000034859062|3|46904079|1|60.1|Unit 10 South Arcade|Chester Street|Wrexham|Clwyd|LL13 8BE|Wrecsam - Wrexham|01978353195|||||118 Information|2025-03-01
64122705|Joannes Soft Furnishings|09480675|328410.2|351172.7|1|10013545318|osgb1000034615887|4|46911410|1|12.1|26|High Street|Coedpoeth, Wrexham|Clwyd|LL11 3SB|Wrecsam - Wrexham|01978758120|||||118 Information|2025-03-01
129844266|Sewing Machines Direct|09480675|332748.8|356442.4|1|10091696750|osgb5000005100624417|1|46903719|1|30.9|Smd Court|Miners Road|Llay Industrial Estate, Llay|Clwyd|LL12 0PJ|Wrecsam - Wrexham|08006226224|www.sewingmachines.co.uk||||118 Information|2025-03-01
181827535|Tradecarpetlining|09480675|332756|352514|1||osgb1000034814872|6|46900092|2|25.1|Unit B Rhosddu Industrial Estate, Old Rhosrobin|Rhosrobin|Wrexham|Clwyd|LL11 4YZ|Wrecsam - Wrexham|01978541074|||||118 Information|2025-03-01
85539151|Dunelm|09480675|332942.4|350605.5|1|10070381884|osgb1000000235899722|5|46903234|1|168.3|Unit 1 Central Retail Park|Central Road|Wrexham|Clwyd|LL13 7SU|Wrecsam - Wrexham|01978266956|www.dunelm.com|Dunelm Group Plc|||118 Information|2025-03-01
48810414|R K M Wools Direct|09480675|333682.7|350375.1|1|10091696741|osgb1000000235651558|5|46904347|1|27.2|Ty Pawb|Market Street|Wrexham|Clwyd|LL13 8BY|Wrecsam - Wrexham|01743245623|||||118 Information|2025-03-01
48808543|Create Nostalgia|09480675|327011.4|358834.2|1|10013699744|osgb1000034573414|4|46801990|1|45.4||Tir y Fron Lane|Pontybodkin|Clwyd|CH7 4TU|Sir y Fflint - Flintshire|01352771359|www.createnostalgia.co.uk||||118 Information|2025-03-01
48818471|Carpets 4 U|09480675|331643.2|353678.8|1|10096240666|osgb1000034761382|10|46912890|1|20.9|Unit 1|Westminster Industrial Estate|Gwersyllt, Wrexham|Clwyd|LL11 4AF|Wrecsam - Wrexham|01978756000|www.carpets4u.uk||||118 Information|2025-03-01
48803395|K & A Carpets|09480675|332885.6|350101|1|10013541664|osgb1000034813378|3|46903234|1|13.9|Ground Floor 84-86|Bradley Road|Wrexham|Clwyd|LL13 7TP|Wrecsam - Wrexham|01978357300|||||118 Information|2025-03-01
104552433|The Carpet & Bed Warehouse Wrexham|09480675|333639.2|350443.7|1|10023170346|osgb1000034858957|4|46904079|1|25|36-39|Chester Street|Wrexham|Clwyd|LL13 8AH|Wrecsam - Wrexham|01978291500|||||118 Information|2025-03-01
108328699|Beauty Box|09480677|333543|350288|1|100100938077|osgb1000034858757|5|46904255|3|38.5|9|Bank Street|Wrexham|Clwyd|LL11 1AH|Wrecsam - Wrexham|01978358527|||||118 Information|2025-03-01
105223081|Wrexham Carpets|09480675|332840.5|350797.2|1|10091694954|osgb1000034812600|4|46904340|1|17.6|Unit A|Maesgwyn Road|Wrexham|Clwyd|LL11 2AP|Wrecsam - Wrexham|01978310123|www.wrexhamcarpets.com||||118 Information|2025-03-01
48814550|Carpetright Plc|09480675|332284|351103.4|1|10013541816|osgb1000000235833871|3|46900330|1|49|Unit 2b|Berse Road|Wrexham|Clwyd|LL11 2BL|Wrecsam - Wrexham|01978808781|www.carpetright.co.uk|Carpetright|||118 Information|2025-03-01
49846995|Budget Carpets Ltd|09480675|333649|350424|1|100100941590|osgb1000034858959|3|46904290|1|10.8|25|Holt Street|Wrexham|Clwyd|LL13 8DH|Wrecsam - Wrexham|01978266999|||||118 Information|2025-03-01
48816867|Waterstone's|09480674|333359.2|350366.1|1|10023167291|osgb1000034859465|4|46904442|1|32.5|9-11|Regent Street|Wrexham|Clwyd|LL11 1SG|Wrecsam - Wrexham|01978357444|www.waterstones.com|Waterstone's|||118 Information|2025-03-01
169448022|Slimming World|02100822|329991|352328|1|10013541547|osgb1000034657951|9|46901657|3|32.7|Brymbo Crick College Hill|Tanyfron|Wrexham|Clwyd|LL11 5TF|Wrecsam - Wrexham|07951896066|www.slimmingworld.co.uk|Slimming World|||118 Information|2025-03-01
169448024|Slimming World|02100822|334133|351672|1|10004529051|osgb1000034910397|4|46904390|2|23.1|Acton Community Resource Centre|Overton Way|Wrexham|Clwyd|LL12 7LB|Wrecsam - Wrexham|07702191701|www.slimmingworld.co.uk|Slimming World|||118 Information|2025-03-01
169448026|Slimming World|02100822|333908|350437|1||osgb1000042790674|3|46900918|3|24.6|District War Memorial Farndon Street||Wrexham|Clwyd|LL13 8DE|Wrecsam - Wrexham|07552413165|www.slimmingworld.co.uk|Slimming World|||118 Information|2025-03-01
169448028|Slimming World|02100822|329306|346512|1|10070384996|osgb1000034655157|4|46902573|3|34.3|Hafod Colliery Social Centre, Broad Street|Rhosllanerchrugog|Wrexham|Clwyd|LL14 1RB|Wrecsam - Wrexham|07970047893|www.slimmingworld.co.uk|Slimming World|||118 Information|2025-03-01
48818127|Manna Christian Bookshop|09480674|333542|350249.3|1|10013549391|osgb1000034859155|3|46904293|1|34.1|16 Central Arcade|Hope Street|Wrexham|Clwyd|LL11 1AG|Wrecsam - Wrexham|01978364405|||||118 Information|2025-03-01
48996398|The Works|09480674|333293|350392|1|100100938265|osgb1000034859452|3|46904442|1|20.5|Ground and First Floors 25|Regent Street|Wrexham|Clwyd|LL11 1RY|Wrecsam - Wrexham|01978358068|www.theworks.co.uk|The Works|||118 Information|2025-03-01
169448023|Slimming World|02100822|333147|355344|1|10013543948|osgb1000034866900|6|46903780|3|47.9|The Royal British Legion Watts Dyke|Llay|Wrexham|Clwyd|LL12 0RL|Wrecsam - Wrexham|07545907004|www.slimmingworld.co.uk|Slimming World|||118 Information|2025-03-01
169448025|Slimming World|02100822|333688|353251|1|10070387365|osgb1000034865380|5|46904004|2|53.6|Gresford Colliery Club Blue Bell Lane|Pandy|Wrexham|Clwyd|LL12 8EE|Wrecsam - Wrexham|07764993225|www.slimmingworld.co.uk|Slimming World|||118 Information|2025-03-01
169448027|Slimming World|02100822|333916.8|349676.5|1|10090399173|osgb5000005116025405|2|46904702|1|34||Fusilier Way|Wrexham|Clwyd|LL13 7YF|Wrecsam - Wrexham|07545907004|www.slimmingworld.co.uk|Slimming World|||118 Information|2025-03-01
91378771|Doors 'r' Us|09480680|334706.6|352238.6|1|100100849455|osgb1000034913653|2|46904027|1|14.8|3|Bryn Gryffydd|Wrexham|Clwyd|LL12 7SH|Wrecsam - Wrexham|01978364341|||||118 Information|2025-03-01
48810649|Aston & Fincher|09480677|333977|349845|1|100101051148|osgb1000034855615|3|46903386|1|38.6|Unit 4b|Rivulet Road|Wrexham|Clwyd|LL13 8DT|Wrecsam - Wrexham|01978314777|www.astonandfincher.co.uk|Aston & Fincher Ltd|||118 Information|2025-03-01
48832824|Wrexham Plumbers Merchants Ltd|09480680|333550.1|350060.6|1|10013540890|osgb1000034858804|3|46904199|1|21.6||Foundry Road|Wrexham|Clwyd|LL13 7AB|Wrecsam - Wrexham|01978357238|||||118 Information|2025-03-01
48808954|Total Hair & Beauty|09480677|332853|350019|1|10013541616|osgb1000034813391|4|46903234|1|31.7|106|Bradley Road|Wrexham|Clwyd|LL13 7TP|Wrecsam - Wrexham|01978351111|www.hairsalonexpress.co.uk||||118 Information|2025-03-01
169449733|Broken Spoke Cycle Repairs|09480679|333544|355224|1|100100873872|osgb1000034867177|5|46903735|1|15.3|41|Pentre Street|Llay, Wrexham|Clwyd|LL12 0NF|Wrecsam - Wrexham|07932582522|||||118 Information|2025-03-01
133155242|Cheshire & North Wales Sand & Gravel Ltd|09480680|334528|356187|1|10013544043|osgb1000034915699|3|46900403|1|158.5||Gegin Lane|Llay, Wrexham|Clwyd|LL12 0NU|Wrecsam - Wrexham|01978852767|||||118 Information|2025-03-01
48836909|City Plumbing Supplies|09480680|333964|349846|1|10004519520|osgb1000034856216|4|46903386|1|41.5|Unit A|Rivulet Road|Wrexham|Clwyd|LL13 8DT|Wrecsam - Wrexham|01978318820|www.cityplumbing.co.uk|City Plumbing Supplies|||118 Information|2025-03-01
156922075|Trade Direct|09480680|332699|352468|1|10090396149|osgb1000034814604|7|46900092|1|21.5|Unit 21|Rhosddu Industrial Estate|Old Rhosrobin, Wrexham|Clwyd|LL11 4YL|Wrecsam - Wrexham|01978262898|||||118 Information|2025-03-01
96515786|Alf Jones Cycles|09480679|335320.7|354791.6|1|100100940356|osgb1000034964201|7|46903840|1|46.7|82|Chester Road|Gresford, Wrexham|Clwyd|LL12 8NT|Wrecsam - Wrexham|01978854300|www.alfjonescycles.co.uk||||118 Information|2025-03-01
170753773|The Fragrance Shop|09480677|333809|350184.1|1|10070388918|osgb1000000236019710|2|46990086|3|71.3|2|Eagles Meadow|Wrexham|Clwyd|LL13 8DG|Wrecsam - Wrexham|01978467583|www.thefragranceshop.co.uk/default.aspx|The Fragrance Shop|||118 Information|2025-03-01
49759088|Glyndwr Art Shop|09480678|333087.3|350537.1|1|10013547869|osgb1000000235647348|11|46904442|1|20.9|College of Art 49-51|Regent Street|Wrexham|Clwyd|LL11 1PF|Wrecsam - Wrexham|01978293505|||||118 Information|2025-03-01
145403948|Setchfield Cycles Ltd|09480679|330516|352997|1|10023167999|osgb1000000235880602|4|46904435|1|80.6|Unit 12 Two Mile Industrial Estate|Quarry Road|Brynteg, Wrexham|Clwyd|LL11 6AB|Wrecsam - Wrexham|01978447200|www.setchfieldcycles.co.uk||||118 Information|2025-03-01
48835236|Cumbria Heating Components|09480680|333927|349926|1|10023168002|osgb1000034856213|4|46903386|1|23.2|18|Rivulet Road|Wrexham|Clwyd|LL13 8DT|Wrecsam - Wrexham|01978363777|www.chcgroup.co.uk/|Cumbria Heating Components|||118 Information|2025-03-01
68716074|H C S|09480680|332819.4|352471.8|1|10091698803|osgb1000034814618|4|46900092|1|30.3|4 Edwards Enterprise Park|Rhosddu Industrial Estate|Old Rhosrobin, Wrexham|Clwyd|LL11 4ZA|Wrecsam - Wrexham|01978311553|www.heatingcontrolsandspares.co.uk||||118 Information|2025-03-01
109097324|Cemex UK|09480680|332819.4|352259.1|1||osgb1000034814637|4|46900092|2|83.5||Rhosddu Industrial Estate|Old Rhosrobin, Rhosrobin, Wrexham|Clwyd|LL11 4YL|Wrecsam - Wrexham|01788517000|www.cemex.co.uk|Cemex|||118 Information|2025-03-01
168653687|Breedon Aggregates|09480680|337009.3|352536.7|1|10013541770|osgb1000000235948384|20|46900435|1|927.9|Borras Airfield|Borras Road|Borras, Wrexham|Clwyd|LL13 9SE|Wrecsam - Wrexham|01978788880|www.breedongroup.com|Breedon Aggregates|||118 Information|2025-03-01
48834323|Bike Shop Wrexham|09480679|332918.2|351630.8|1|10004521199|osgb1000034813983|2|46904493|1|7.7||Stansty Road|Wrexham|Clwyd|LL11 2HR|Wrecsam - Wrexham|01978354429|www.bikeshopwrexham.co.uk||||118 Information|2025-03-01
168653684|Breedon Aggregates|09480680|332135|356240|1|10090396843|osgb1000000235980112|2|46901221|3|28|9 Miners Park|Llay|Wrexham|Clwyd|LL12 0PJ|Wrecsam - Wrexham|01978457457|www.breedongroup.com|Breedon Aggregates|||118 Information|2025-03-01
180244576|Loweroak|09480680|337926|350537|1|10023167975|osgb1000035065907|6|46911307|1|22|Unit 411|Ash Road North|Wrexham Industrial Estate, Wrexham|Clwyd|LL13 9UF|Wrecsam - Wrexham|01978806120|||||118 Information|2025-03-01
125687946|Tweeks Cycles|09480679|338156|350072|1|10004511839|osgb1000035117743|8|46900008|3|66.4|75-76 Ash Road South|Wrexham Industrial Estate|Wrexham|Clwyd|LL13 9UG|Wrecsam - Wrexham|01978660003|||||118 Information|2025-03-01
118125354|Custom Craft Shapes Ltd|09480678|338567.7|350754|1|10070381957|osgb1000000235868725|4|46903829|1|101.1|Unit A Bryn Business Centre|Bryn Lane|Wrexham Industrial Estate, Wrexham|Clwyd|LL13 9UT|Wrecsam - Wrexham|01978661174|www.customcraftshapes.co.uk||||118 Information|2025-03-01
123155432|Steven Jones Covent Gardens|09470669|333594.5|350300.2|1|10091695163|osgb1000034858969|4|46904255|1|7.4|Public Convenience and Retail Units 1 and 2|Henblas Street|Wrexham|Clwyd|LL13 8AD|Wrecsam - Wrexham|01978266691|||||118 Information|2025-03-01
48793351|Holland & Barrett|09470672|333421|350323|1|100100938094|osgb1000034859544|7|46904293|1|15.8|27|Hope Street|Wrexham|Clwyd|LL11 1BD|Wrecsam - Wrexham|03300582640|www.hollandandbarrett.com|Holland & Barrett|||118 Information|2025-03-01
129117960|Majestic Wine Warehouses Ltd|09470671|332962.4|350680|1|10090398939|osgb5000005152783824|1|46904442|1|27.6|Unit 1 Counterpoint|Regent Street|Wrexham|Clwyd|LL11 1PF|Wrecsam - Wrexham|01978350896|www.majestic.co.uk|Majestic Wine Warehouses|||118 Information|2025-03-01
103275082|Aston Jones|09470671|332123.1|356223.3|1|10070383111|osgb1000000235980105|2|46901221|1|32.3|Unit 10 and 11 Miners Park Estate|Miners Park|Llay Industrial Estate, Llay|Clwyd|LL12 0PQ|Wrecsam - Wrexham|01978856985|www.astonjones.co.uk||||118 Information|2025-03-01
167777070|Bargain Booze Ltd|09470671|333176|351502|1|100100881272|osgb1000034861589|6|46904139|1|14.4|2|East Avenue|Wrexham|Clwyd|LL11 2EE|Wrecsam - Wrexham|01978352262|www.bargainbooze.co.uk|Bargain Booze|||118 Information|2025-03-01
64262167|K H Thompson|07390511|329841|345515|1|10004527697|osgb1000034653717|6|46924676|1|26.8|Gardden Hall Farm||Brandy, Ruabon|Clwyd|LL14 6RB|Wrecsam - Wrexham|01978840453|||||118 Information|2025-03-01
64233417|R D & J A Williams|07390511|329726|354940|1|10013546386|osgb1000034659615|5|46903017|1|179.5|Crachdir Farm|Vicarage Road|Brymbo, Wrexham|Clwyd|LL11 5LF|Wrecsam - Wrexham|01978755940|||||118 Information|2025-03-01
64245697|T S M & T R Lunt|07390511|339964.9|351770.2|1|10090399446|osgb5000005128442023|2|46955579|1|51|Ridleywood Farm Cottages|Holt Road|Ridley Wood, Wrexham|Clwyd|LL13 9US|Wrecsam - Wrexham|01978661443|||||118 Information|2025-03-01
64242889|P Parry & Sons|07390511|340326|346470.8|1|10004518812|osgb1000035246342|5|46905010|1|43|Dongrey Hall||Bangor-on-Dee, Wrexham|Clwyd|LL13 0AG|Wrecsam - Wrexham|01948770222|||||118 Information|2025-03-01
64239392|S Ellis & Son|07390511|340271.2|351616.4|1|10013549326|osgb1000035246788|4|46945134|1|10.7|Oatlands Farm|Ridleywood|Wrexham|Clwyd|LL13 9YA|Wrecsam - Wrexham|01978661441|||||118 Information|2025-03-01
85523364|G Davies|07390511|327919|359694|1|10013699810|osgb1000034573941|6|46801988|3|20.8|Pen-y-Parc, Tir y Fron Lane|Pontybodkin|Mold|Clwyd|CH7 4TU|Sir y Fflint - Flintshire|01352770812|||||118 Information|2025-03-01
85579337|P Findlay|07390511|337080|347417|1|10004528080|osgb1000035065292|6|46904278|2|89.3|The Hollies Bangor Road|Cross Lanes|Wrexham|Clwyd|LL13 0TF|Wrecsam - Wrexham|01978781281|||||118 Information|2025-03-01
64267980|D W Shore|07390511|329797.3|360147.3|1|10013702232|osgb1000034660272|4|46802850|1|27.4|Stryt Issa Farm|Stryt Isa|Hope|Clwyd|CH4 0JY|Sir y Fflint - Flintshire|01978760493|||||118 Information|2025-03-01
64241364|D R & I E Willis|07390511|335000.6|358239.4|1|10004527011|osgb1000034966496|15|46903554|1|119|Burton Hall|Burton Hall Road|Burton, Rossett|Clwyd|LL12 0AR|Wrecsam - Wrexham|01244570370|||||118 Information|2025-03-01
127727659|Valkyr Great Dane Kennels|07390508|328257|346188|1|10004525648|osgb1000034613058|4|46902698|1|660.9|Valkyr|Stryt Issa|Penycae, Wrexham|Clwyd|LL14 2PP|Wrecsam - Wrexham|01978840785|||||118 Information|2025-03-01
64237400|D Wildbore|07390511|333940|359592|1|10004511727|osgb1000034868211|4|46903765|1|23.4|Burton Lodge Farm|Stringers Lane|Burton, Rossett|Clwyd|LL12 0AP|Wrecsam - Wrexham|01244570400|||||118 Information|2025-03-01
64248464|G J Walton|07390508|334606.4|357727.3|1|200002944194|osgb1000034915773|4|46900093|1|193.3|Llyntro Farm|Rosemary Lane|Burton, Rossett|Clwyd|LL12 0LA|Wrecsam - Wrexham|01244570422|||||118 Information|2025-03-01
64261154|J H Morris & Sons|07390511|329887|348714|1|10013541842|osgb1000034657052|6|46900399|1|77.4|Cadwgan Hall||Bersham, Wrexham|Clwyd|LL14 4LH|Wrecsam - Wrexham|01978261606|||||118 Information|2025-03-01
49868298|John W Dutton|07390509|334452|354633.5|1|10070387883|osgb1000000235979826|4|46904426|1|14.3|Clapper Farm|Pont y Capel Lane|Gresford, Wrexham|Clwyd|LL12 8RS|Wrecsam - Wrexham|01978853689|||||118 Information|2025-03-01
64280643|T M Hughes|07390511|333082|346271|1|10013547479|osgb1000034854856|4|46903406|1|53.4|Old Sontley Hall||Sontley, Wrexham|Clwyd|LL13 0YW|Wrecsam - Wrexham|01978265942|||||118 Information|2025-03-01
64257814|T H & K Jones & Sons|07390511|335751|354307|1|200001845913|osgb1000034963949|5|46903939|1|9.7|Gatehouse Farm|Vicarage Lane|Gresford, Wrexham|Clwyd|LL12 8UT|Wrecsam - Wrexham|01978852428|||||118 Information|2025-03-01
64217564|Ernest Robert Hughes|07390511|333867|346471|1|10013547459|osgb1000034854903|4|46904905|1|19.1|Clay Pits Farm||Sontley, Wrexham|Clwyd|LL13 0YA|Wrecsam - Wrexham|01978266609|||||118 Information|2025-03-01
64263296|H Route & Sons|07390511|339942.2|351791.9|1|10013541716|osgb1000035185047|4|46955579|1|70.1|Ridley Wood Farm|Holt Road|Ridley Wood, Wrexham|Clwyd|LL13 9YA|Wrecsam - Wrexham|01978661425|||||118 Information|2025-03-01
64221018|E Jones & Son|07390511|336509.4|349770.2|1|10013541937|osgb1000035013679|4|46903178|1|217|Plas Isa Farm|Redwither Lane|Abenbury, Wrexham|Clwyd|LL13 0PD|Wrecsam - Wrexham|01978261739|||||118 Information|2025-03-01
64259967|E H Morris|07390511|333842|358053|1|200001845779|osgb1000034868168|4|46903650|1|16.5|New Farm|Cobblers Lane|Rossett, Burton|Clwyd|LL12 0AH|Wrecsam - Wrexham|01244571084|||||118 Information|2025-03-01
64254438|L Darlington & Company|07390511|331553|356153|1|10004511516|osgb1000034762912|5|46904897|1|200.1|Gwastad Farm|Llay Road|Cefn-y-Bedd, Wrexham|Clwyd|LL12 9UF|Wrecsam - Wrexham|01978760486|||||118 Information|2025-03-01
64243883|L J Lister|07390509|334520|357357|1|100100886282|osgb1000034915815|5|46903566|1|454.2|Fields Farm|Croeshowell Lane|Burton, Rossett|Clwyd|LL12 0LD|Wrecsam - Wrexham|01244570371|||||118 Information|2025-03-01
64256418|R J Tomlinson|07390511|338348.2|355183.3|1|10070384288|osgb1000035117950|5|46900538|1|92.9|Lower Parks Farm||Parkside, Rossett|Clwyd|LL12 0BN|Wrecsam - Wrexham|01829270955|||||118 Information|2025-03-01
64240878|J & E Studley & Son|07390511|340935.5|345558.6|1|10004521446|osgb1000035246319|4|46904665|1|18.5|Beeches Farm|Wallington Lane|Worthenbury, Wrexham|Clwyd|LL13 0AL|Wrecsam - Wrexham|01978780391|||||118 Information|2025-03-01
64250702|W R Martin & Sons|07390511|329030.1|355130.5|1|10013702190|osgb1000034659630|4|46801993|1|201.6|Cymau Hall Farm||Ffrith|Clwyd|LL11 5EL|Sir y Fflint - Flintshire|01978758370|||||118 Information|2025-03-01
68708391|A T Williams & Partners|07390511|338994|342204.1|1|10004511437|osgb1000035116789|3|46903473|1|26|Cae Dyah New Farmhouse|Cae Dyah Lane|Overton, Wrexham|Clwyd|LL13 0HW|Wrecsam - Wrexham|01978710817|||||118 Information|2025-03-01
64256813|A F Phillips|07390511|332392.5|342015.7|1|10023163428|osgb1000034810779|5|46902348|1|8.3|The Old Cottage Yellow Oak Farm||Pen-y-Lan, Ruabon|Clwyd|LL14 6HT|Wrecsam - Wrexham|01978823323|||||118 Information|2025-03-01
